AIAPhilamLife,"#UPDATE as of March 18, 2020:  Now more than ever, we are here to continue keeping you protected from life’s uncertainties. We are one with the Filipino people during this challenging time as we offer an additional extension on your premium due dates.",https://web.facebook.com//AIAPhilamLife/photos/a.2633527306757219/2633527383423878/?type=3&__xts__%5B0%5D=68.ARCFXjoP1_H7h1Cuj0s4rk9_s7aJCq2QCNZeYLK8Bykd3wAJfR4gDq9ZpvfD4LEpvC6XNI98pTGgw4r8bQaxbuiT1UNJ2ChuEB2CTNy0ATgrWveGM1irAjC_YX-8cRV4tRvMqVCoC1S9y0Q2PoL3Y1H78Q01d0M_JQRYpet3o8uPdbSJF4iVahcWp1fsj8qr-EnHNgfetOuGoXa7qOnx5AblNShfmGgdEQCqL--8or7Nfmtwd4nN21Lc8Ohi9cn3TqeCArXVhZyYzvJ26C1S94A29tI1eacblRjJ4k1u6_EnQUGvVZqh-DF-2rd80EFl505zwHZi27XDVYe6mB4ve68ltQ&__tn__=-R,2020-03-18 00:31:50,https://scontent.fmnl5-1.fna.fbcdn.net/v/t1.0-9/89965227_2633527386757211_8139666760606416896_n.png?_nc_cat=101&_nc_sid=e007fa&_nc_eui2=AeGk-EDuY3xFSFAc15dQxN24AGMSYHvL6DoAYxJge8voOhumPlyT5ZyhbjE0SXYRZfzvuIoJLOztV6m1OxdTwb5N&_nc_ohc=tHpWVIp0uKMAX8THnJ8&_nc_ht=scontent.fmnl5-1.fna&oh=09c2dce09ce312a3edef334d1c13ed92&oe=5EB241C6,"{'Total': '666', 'Like': '460', 'Love': '197', 'Wow': '7'}","{'Ilarte Urian': {'text': 'Can anyone take actions on my on going issue regarding may auto debit arrangement? My Account has been charge twice for the month on February. And your Customer Service is nothing but frustrating.', 'post_date': '1585018582'}, 'Prince Valiant Tanglao': {'text': ""I cannot login to my eplan account I tried logging in several times, I entered pin sent to me but won't progress me further to my online account. It appears to be freezing, tried chrome and safari problem persists."", 'post_date': '1585298256'}, 'Jerry Jalandoni': {'text': 'Thank you PHILAM LIFE!', 'post_date': '1584501720'}, 'Lance De Cordova': {'text': 'Thank you AIA-PHILAMLIFE ❤️', 'post_date': '1584496876'}, 'Karen Palma Caylan': {'text': 'Quarterly man ko mag pay ...like February ako last payment...dili nako covered...ask lang ko', 'post_date': '1584501168'}, 'Remy C. Pantoja': {'text': 'Pls paki advice naman, member ako ng philam since 2005, accident inssurance full payment sya, active paba kau o hindi na', 'post_date': '1586089315'}, 'Sarapat Urieta Theresa': {'text': 'How to log in po sa aking accounts....?', 'post_date': '1585764889'}, 'Joan Abapial': {'text': 'Thank you but how about those payments enrolled to auto debit?', 'post_date': '1584508789'}, 'Sam Benigno': {'text': 'THANK YOU PHILAM FOR TAKING CARE OF YOUR CUSTOMERS.', 'post_date': '1585300859'}, 'AIlan Verona': {'text': 'Just a stupid question, does this mean we have to pay 3 months premium come June 2020?', 'post_date': '1584678951'}, 'Mak Tez': {'text': 'Good day,  my due date is every 2nd of the month, so how much will i pay on May 2? Good for 2 months Apr & May?', 'post_date': '1585826287'}, 'Jonats Emz Juan': {'text': 'Thank you!❤', 'post_date': '1585793495'}, 'Jane Tan': {'text': 'Thank you for extended due date..', 'post_date': '1584493196'}, 'Rozelyn Soliman Renoballes': {'text': 'Thanks PHILAM LIFE🙏♥️', 'post_date': '1584893534'}, 'Lorence Awilli': {'text': 'I would like to inform you my monthly payment if updated', 'post_date': '1585370883'}, 'Haidee Daga-as Sionzon': {'text': 'Ask ko lang po,hw about  ung sa aking Policy, Feb. po ung due ko kc quarterly po ako,i made may payment sana last week e kaso dpo tatanggapin ng bank po.thanks po', 'post_date': '1585557339'}, 'Glo Ria': {'text': 'That is good news. Hopefully moved forward dn yung next payment or allow na installment na. Pwede po kaya?', 'post_date': '1584942098'}, 'Caliyo Ubatan Hazel': {'text': 'Thank you po my due date is april 28 po', 'post_date': '1584496913'}, 'Linda Nano': {'text': 'How about case of Company group Monthly Salary Allotment which is due end of March?', 'post_date': '1584923656'}, 'Allan Abayon': {'text': 'thank you PHIL AM.', 'post_date': '1584541216'}, 'Marlan Delizo': {'text': 'Thank you. Philamlife', 'post_date': '1584940873'}, 'Niel Painagan': {'text': 'Thank you', 'post_date': '1584537508'}, 'Valerie Damaso': {'text': 'Thank you Phil am...', 'post_date': '1584552197'}, 'Mike Chua Mendoza': {'text': 'diretso pa rin ang pag debit ng march due date ko. i dont know if april will be the same. sana hindi.', 'post_date': '1584777264'}, 'NylJaii SaiJaqu': {'text': 'Hello How about auto debit payments?', 'post_date': '1584874254'}, 'Jan Centina': {'text': 'What about  with Auto Debit Arrangement?', 'post_date': '1584509260'}, 'Benjie Manalo': {'text': 'Philam life good job mabuhay po kayo.', 'post_date': '1584520370'}, 'Rowena Demerin': {'text': 'Maraming Salamat Philamlife', 'post_date': '1584495933'}, 'Willard Snaips': {'text': 'How about sa auto debit? Kakaltasan din ba or extended?', 'post_date': '1584495986'}, 'Hilda Nielo Ross': {'text': 'Wow....maaasahan tlga ang Philam life❤', 'post_date': '1584495685'}, 'Franielyn Esteban Paelma': {'text': 'Paano po pag due ng grace period this March? Pwede pa rin mag extend ng 30 days?', 'post_date': '1584492375'}, 'Ana Marie Belleza DeVilla': {'text': 'salmat naman po..', 'post_date': '1584942045'}, 'Joel T. Villanueva': {'text': 'does covid19 covered?🤔', 'post_date': '1584540221'}, 'Nancy Rivera': {'text': '5mons na po aq hindi nakakapag hulog pede q pa po ipagpatuloy maghulog', 'post_date': '1584683347'}, 'Zivie Amora': {'text': '❤️', 'post_date': '1584623674'}, 'Sid Cuanan': {'text': 'Ang due date kopo ay june 28, baka po pedeng isama nako sa may extension na 30dqys,  thank you in advance.', 'post_date': '1584635480'}, 'Marino Mary Ann': {'text': 'Covered din po ba nito ung bpi-philam? Auto debit ako pero nag close ang work ko before quarantine so napilitan akong withdraw ang sa account ko.  Kaya 0 balance talaga', 'post_date': '1585824115'}, 'Maricel Santiago': {'text': 'How can i thank you?I have made a letter of stop payment di nangyari and worst nadeduct sa acct ko agad kung kelan nasa gitna tayu ng quarantine simot laman atm ko pati maintaining balance at wala na pang gastos naiwan... wala man lang email sa akin regarding the debit nag report ako sa sucat branch to say d nakakarecieve message roaming ko ng text kaya email na lang😞', 'post_date': '1584613676'}, 'Ruel Hallarsis Layma': {'text': 'Mam sir pwde pa ba ako makapag laon sir my otang pa ako sir salamat po sir', 'post_date': '1584600995'}, 'Ma Luisa Cero': {'text': 'Gud afternoon po stop po ba processing ng refund kasi mag one month na po eh saka kagaya nga po ngyon kailangan namin dahil wala trabaho. Tnx po.', 'post_date': '1584941714'}, 'Charline Gawidan Bayongawan': {'text': ""Re'ut Htur iyong sa policy ni mader na due date ay April 1. May 60 days ka pang palugit."", 'post_date': '1585542268'}, '愛 リオ': {'text': 'due date ko ay april.. so kung ndi ako makahulog ng april ay pde p hanggang May... ganun din..😅😅', 'post_date': '1585390439'}, 'Incxsboard Ticketing': {'text': 'sakin ng auto debit bat ganun', 'post_date': '1585477615'}, 'Fujie Salvador Satoh': {'text': 'How about auto debit sana naman wag na muna ibawas', 'post_date': '1585576002'}, 'Niezle Balbis Quiñonez': {'text': 'Thank you AIA-PhilamLife', 'post_date': '1584535287'}, 'Jose Cheysney Roma': {'text': 'Thank You Philamlife', 'post_date': '1584523799'}, 'Jhonly Ramos Cacho': {'text': 'Thanks Philam ❤️', 'post_date': '1584514709'}, 'Rommel Espartinez': {'text': 'Thanks Philamlife!', 'post_date': '1584512633'}, 'Richard Decena': {'text': 'Thank you! Godbless!', 'post_date': '1584512499'}, 'Vicpatrick Mandin': {'text': 'Thank you Philam Life!', 'post_date': '1584512496'}, 'Daisy Kanta Ririt': {'text': 'Thanks philam life', 'post_date': '1584511181'}}",713
AIAPhilamLife,"So far, we have served over 100,000 meals to frontliners and communities in need through our Kindness Kitchens. This wouldn't have been possible without your do...nations. We are thankful for the support of our volunteers and partners, ABS-CBN, Coca-Cola, Angkas, Remington, Ecolab, TBWA, OMD, Leo Burnett, Seven A.D., PayMaya, Shopee, Isla, Liquigaz, Petron, Philam Foundation, Share Treats, M2Cash Corporation, and HAVI. Thank you for helping us serve kindness in these trying times. You may still donate at rmhc.org.ph/donate to help us continue to serve kindness.",https://web.facebook.com//AIAPhilamLife/posts/2677299732379976?__xts__%5B0%5D=68.ARCfSTqohXV8rj6q4OON1fpLD0NYJOrjQzdqu1VNCzy1oaZ4TRpS7KwEfijTextBRZJARbuHbEMPSZrkbFvGfai7_WCCnI-QVcJTgmIW9VHyuLtDUQA0Lm3Q2aBuLCj4kdO7Lt97VarVgfc-74H2BKMzWoRWSB12V6s-kMFgpMj9b0c6JiZ0nhKeBcwkc2HnkVfLCAPCWzrFuSY8nE7KySNFbDE6w5e1P-E241hckFm9XBiuQsOYMSApKJyxX4GbkbyArH_OB5xdxpUje6gcPxru0iysvGnWTbNfWTPGUPew_K93kzZa1X1JNh-ZWCPUsZ12s4dOvTU9zAI_N3xpYMPP5Aw5xbf0FwA57P8t2_5SgVgqtM1cXqV3VF_yJksfT5Evf5m7lAMYwbG3vLrpTF2qy5vDLfD9lGNn4ejN-gCLkWz69GSyuetlEMlZlJmm63ijaDq5JjkZeqeOEQyXv-sqrN8D_G2Z7HqBcgSAF_J1CjUrLHwOHfZ-vqgyKnXcHnjDR-VkfE0QupIY-a65nom1&__tn__=-R,2020-04-07 06:09:32,,"{'Total': '32', 'Like': '23', 'Love': '9'}",{},4
AIAPhilamLife,"Train like a Spartan even at home! Join the daily virtual workouts of our Spartan Ambassadors -- live on Instagram! Check out the schedule below. Live a healthier, longer, better life with #PhilamVitality! Visit this link to find out more: http://bit.ly/PLVitality",https://web.facebook.com//AIAPhilamLife/photos/a.247496375360336/2675613015881981/?type=3&__xts__%5B0%5D=68.ARAzMVBzUQ2_pTlo3zm_JkkOq6rgHyD45F12a_fg8y-fPTDspOC9z_W_i-c4r6-84zEqJN_sWT-BZtgQ_p1xtrnizkWpTH6UDb0LDm4PkLA3vslmxFupZ1UXAeKu-5yV89xLDL-4KKpYYAeMvZQQHXuAUJ_oABqpW7KsnPoV1A1E40PKe2kGizu2lCYLRMia_PjZSHcCR9im8OrD_CMGubUv6pyeLBu7JGfXEFUwj-9Otg7-wTC1ADpEqRISMnNMM2z9S2hZW4T5lElZ7mDZ0avAxgBECIluU-EfcpHhjOKYFPbMULTQpLsxjsC9bTpC0gmpMMmnnEVbLkElAA6tEQxRZw&__tn__=-R,2020-04-06 11:15:57,https://scontent.fmnl5-1.fna.fbcdn.net/v/t1.0-9/s1080x2048/91984364_2675613022548647_5949870606634713088_o.jpg?_nc_cat=105&_nc_sid=8024bb&_nc_eui2=AeGdYxVUTgSrzDreJOqn1H_qce4I91Qc3Gpx7gj3VBzcagMfrShEcnk_76Js8IpsuJzM1CVWgxUzrqQMKLuKT4Tc&_nc_ohc=WdziFCzrj40AX-umml6&_nc_ht=scontent.fmnl5-1.fna&_nc_tp=7&oh=00d136b96f9dece35858cb0d10a8af19&oe=5EB1BEE8,"{'Total': '115', 'Like': '83', 'Love': '29', 'Wow': '2'}",{},77
AIAPhilamLife,"We have partnered with Bayanihan Musikahan and Puhon: Ben&Ben to deliver PPES, test kits and transportation to those who need it the most. We are also supporting food security programs for those who have lost their capacity to earn. In doing so, we feel that we are able to fulfill our mission of helping Filipinos race against risk to live a healthier, longer, better life. We invite you to participate and give what you can to those who need it the most. Let us all do what we can to #FlattenTheCurve!",https://web.facebook.com//AIAPhilamLife/photos/a.247496375360336/2671329392977010/?type=3&__xts__%5B0%5D=68.ARDyg7uPoSq3VS4wejg6lEfGOj-k-RMvjV70wknw7j51pFIa0P7UAlDKQdVn7pv8zYcVD83EIXInJwIXyi0tdMFV0jZAnEcsAFvhX6v2fFx0mmYwo5F4DNuD9HnyjBvMmDylpbOQrf4MFMAXfPFyUg52au9jHx0HH3nIADLg0YY2KRKQAOetncZnXg_a4a2BRDp8FBjujPfYVBZquvKPfGaEFgsxd84zCBKWDVZzoWxqUDcjcA0-DO4qRwDM7Y24aUiQCXy_1cAXTKrDxPz4I7ekTsCw8XaTxtroqW07vMy8laDJMBjZIrRUqRinCPJ0sz-Vo91lRkKG8I5XrlQuZvPDrw&__tn__=-R,2020-04-04 12:40:49,https://scontent.fmnl5-1.fna.fbcdn.net/v/t1.0-9/91630681_2671329396310343_3460927167293030400_n.jpg?_nc_cat=110&_nc_sid=8024bb&_nc_eui2=AeGTMAxd4UOgLglhSkuBSe_QXiFleChPJ4ZeIWV4KE8nhvYYRt2u07s8JcwsaaxmegiR4fVsDi3jMPwUJtFUYtaK&_nc_ohc=SWTXjLJOupsAX_yrffx&_nc_ht=scontent.fmnl5-1.fna&oh=6893d5e3cb882d87647aa3405d9cbde0&oe=5EB2B052,"{'Total': '686', 'Like': '451', 'Love': '235'}","{'Melody Gayares': {'text': 'Sharing is Caring . Thank you My Company Philam Life.', 'post_date': '1586163715'}, 'Leo Bihag': {'text': 'How to register online filam phils. even i am here in saudi arabia?', 'post_date': '1586093284'}, 'Nicole Apat Orcullo': {'text': '❤️❤️❤️', 'post_date': '1586165010'}, 'Hannah Kay': {'text': '❤️', 'post_date': '1586004276'}, 'Nenita Franco': {'post_date': '1586184430'}, 'Lance De Cordova': {'post_date': '1586014258'}}",458
AIAPhilamLife,"Sleep helps your body fight back infections, reduce stress, improve your memory, and boost your mood. So, are you getting the right amount of snooze? Here are some tips that can help you get a good night's rest: https://bit.ly/2wDXytz",https://web.facebook.com//AIAPhilamLife/photos/a.247496375360336/2662739350502681/?type=3&__xts__%5B0%5D=68.ARDKzuPZH4QcOyFlptRfuHGgFIQeIGwCbFqwB5bLJYM2235QNgju1X9IrajqWv71AaTh25xmtwl4dvKty6AZVFUxoicBLlZJ7lxQoOJCk7iA-rhQ-3WySNuFm7Dr2ZhMhMbX2aV6Od3fSmHfsUwEtGQYTd6oqzk98c3MEbyEFMeTGWuHsiQaDqGwZPaAupn4TDVSVZzSOvfKhm2bKnLblT-7mGIWiYvA2G26ggtHXM1gBxJ2FjkX4zI381XtdIEhqib-vwVwOD6rmiQnbcleYA0NWUIog707gRpa3pqhbY3S547EN7cZXNiW90hxVUl-1lLvEFslamh32bToj8kMq9rhww&__tn__=-R,2020-04-04 03:00:00,https://scontent.fmnl5-1.fna.fbcdn.net/v/t1.0-9/s1080x2048/91524785_2662739353836014_531495137658798080_o.jpg?_nc_cat=107&_nc_sid=8024bb&_nc_eui2=AeHU6Z4DJNuhRNuHbAA2QKfuDps-9ZTR5uMOmz71lNHm49MYt44RNhdPjU8FKosNXHr5FD1rjwiGYjdOKsAtAmJX&_nc_ohc=c1GWg4Snh30AX8xJQQ7&_nc_ht=scontent.fmnl5-1.fna&_nc_tp=7&oh=952e78d4432539583dc6958c76e4629b&oe=5EB0B542,"{'Total': '122', 'Like': '99', 'Love': '23'}",{},43
AIAPhilamLife,"Looking for more musical acts to enjoy? #BayanihanMusikahan's got you covered! Check out a string of pop-up performances all across social media to heed the cal...l in lending a hand to the most vulnerable communities affected by the pandemic. Check out the links down below to know where you can watch their performances live! April 4, Saturday Michael Llave - 4 PM https://www.facebook.com/mic.llave Red Cabrera - 4 PM https://www.facebook.com/pseudoredph/ Tiara Shaye Cinco - 5 PM https://www.facebook.com/tiarashaye5 April 5, Sunday Zion Aquino -  8 PM https://www.facebook.com/lioncalledzion/ Mike Regalado - 9 PM https://www.facebook.com/iammikeregalado Rica Arambulo - 10 PM (URL: https://www.facebook.com/rica.arambulo) April 6, Monday Roy and Lissa del Valle - 10 AM https://www.facebook.com/lissa.t.delvalle For donation, please visit: pymy.co/pbsp  (Mastercard, Visa, JCB, PayMaya) donation.ph/pbsp  (BPI Credit/Debit cards, GCash, GrabPay)  give2asia.org/pbsp (Donate in US Dollars) #TaumbayanToTheRescue #StandTogether #ThanksHealthHeroes",https://web.facebook.com//AIAPhilamLife/posts/2669220636521219?__xts__%5B0%5D=68.ARBQ8rGTomLxcdz6rpeajeqyE-T7PW18B8zD3tiR1QUzJWCnvUN_unq6FY3K1xnVtCo8gZD5neySE3eqBH__VhyN7fyU8DcZ_K0ztZ8Ocp_VLwxiuisOhHN7mKues7bi2Lu8kK1JEN8zSbfQHL6PD4FypYq-M48UKv-zDbt9cawb0c3cK1F9hT2t1B6cbRb4O1NJbbfK8WgEhIiWy_ZuroFcdB40Y9Li6U189iAuIb12_Ucq-y_VL6oAdgTxsysWp92ZyXgVk-2zrge1go9MsxCiFY_NVQRR_pqcjD6I0e5uokMpiHm8fQxAYAfYVJV4Fw5HvAWy0nGb5AdvVMnmK7Yazsr1XDKOrhyjtttgaaUOjaKLyRvgG19PgRulxg-5FsTFtj6PtUCVyozwiU7Hzs9emwbkSAN0pZdERyWtjTzTqItL1S6fd269YwBVvc5rv5sYwc-4TSIBBm60Z6ohHU2rWLyMmvqb415KGSr3iczlra1BdlhodA&__tn__=-R,2020-04-03 12:02:35,https://scontent.fmnl5-1.fna.fbcdn.net/v/t1.0-9/s1080x2048/91924769_119217989720762_1746760081136943104_o.jpg?_nc_cat=101&_nc_sid=8024bb&_nc_eui2=AeHtNPH2oMug9Isq1UpHyDFcwnRCSwJ_VPHCdEJLAn9U8eCw0PNx28q1cKEM4y30VU974mj7BCmB7uzAVbc1KvV0&_nc_ohc=Oha2xnrEsUMAX_kSdjM&_nc_ht=scontent.fmnl5-1.fna&_nc_tp=7&oh=ce9d0844ee55d3994d2e15f5dc6dd6da&oe=5EB347F1,"{'Total': '34', 'Like': '24', 'Love': '10'}",{},12
AIAPhilamLife,A special message from AIA’s Global Ambassador David Beckham. #HealthierLongerBetterLives #LiveBetter,https://web.facebook.com//AIAPhilamLife/videos/355400398744209/?__xts__%5B0%5D=68.ARAZitZSkqFu0njZG_AqCTzcYTN4J23z2JXpCRKQEb_E9N85b_0bQSDw2oqqi-_A4PYzPG_cRa-UVURcPS4BE-Y0Nj2rCV3WcHIZMAI3FGCfSc3nGVCODjZiUv8CKIdoAPdpmEb_4S3BstWrHTzLnkUo53IryGlrSpw_6j2aNpfx6emWZ0HI24qWVnwTHbD_38ig1TJcQloisk84y1ssozi-o1O7oR0gTXkpvimOqFJihbik14bekmAyE2TMRK8CZExsXXwGy_9LRkCUBMhoUY0kSeVRCU3prlu5zI7QscbStBwUJyCacjBTCRL6cqRZiq0fQAWZ3MZd3Q9uey4q22qf0WLzqvEPPE81IQ&__tn__=-R,2020-04-03 11:00:00,,"{'Total': '251', 'Like': '180', 'Love': '70', 'Haha': '1'}","{'David Beckham': {'text': 'Happy to be able to share a message with my Philam Life family during this time ♥', 'post_date': '1586179380'}, 'Susan Alvarez': {'text': 'Thank You David...', 'post_date': '1585912172'}, 'Pia Donnat': {'text': 'Thanks Pa!', 'post_date': '1585971715'}, 'Christie Marie Rafols': {'image': 'https://external.fmnl5-1.fna.fbcdn.net/safe_image.php?d=AQDcxtV5pjzIN948&w=740&h=536&url=https%3A%2F%2Fmedia1.tenor.co%2Fimages%2Fe73002e1c49fd31bdc308d3f27605d3e%2Ftenor.gif%3Fitemid%3D11674749&_nc_eui2=AeFsZl2bfypw602ypF2MpoMstP-ebNGOcTe0_55s0Y5xN4aah_IbT1KD7GcBeGiRjkh1TlCVeM_-aQf_DptBloQ8&_nc_hash=AQBTJkNb8XYx-tTd', 'post_date': '1586087097'}, 'Emi Garcia Nato Gabinete': {'text': 'Alexander Gabinete ...😍', 'post_date': '1586006646'}}",160
